ANIO,NUMERO_MES,MES,TIPO_ACCIDENTE,ID_ESTADO,ESTADO,ID_MUNICIPIO,NOMBRE_MUNICIPIO,TOTAL_ACCIDENTES,SUMA_MUERTOS,SUMA_HERIDOS
2019,9,Septiembre,Colisión con objeto fijo,26,Sonora,30,Hermosillo,23,1,4
2019,9,Septiembre,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,17,4,16
2019,9,Septiembre,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,160,0,17
2019,9,Septiembre,Salida del camino,26,Sonora,30,Hermosillo,4,0,4
2019,9,Septiembre,Volcadura,26,Sonora,30,Hermosillo,4,0,3
2019,10,Octubre,Caída de pasajero,26,Sonora,30,Hermosillo,1,0,1
2019,10,Octubre,Colisión con animal,26,Sonora,30,Hermosillo,4,0,2
2019,10,Octubre,Colisión con ciclista,26,Sonora,30,Hermosillo,3,0,2
2019,10,Octubre,Colisión con ferrocarril,26,Sonora,30,Hermosillo,2,0,2
2019,10,Octubre,Colisión con motocicleta,26,Sonora,30,Hermosillo,30,2,17
2019,10,Octubre,Colisión con objeto fijo,26,Sonora,30,Hermosillo,21,2,4
2019,10,Octubre,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,20,0,22
2019,10,Octubre,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,157,1,19
2019,10,Octubre,Salida del camino,26,Sonora,30,Hermosillo,6,0,5
2019,10,Octubre,Volcadura,26,Sonora,30,Hermosillo,12,4,2
2019,11,Noviembre,Caída de pasajero,26,Sonora,30,Hermosillo,2,0,3
2019,11,Noviembre,Colisión con animal,26,Sonora,30,Hermosillo,2,0,1
2019,11,Noviembre,Colisión con ciclista,26,Sonora,30,Hermosillo,7,0,3
2019,11,Noviembre,Colisión con motocicleta,26,Sonora,30,Hermosillo,19,0,9
2019,11,Noviembre,Colisión con objeto fijo,26,Sonora,30,Hermosillo,20,0,1
2019,11,Noviembre,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,12,1,11
2019,11,Noviembre,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,145,0,20
2019,11,Noviembre,Otro,26,Sonora,30,Hermosillo,1,0,0
2019,11,Noviembre,Salida del camino,26,Sonora,30,Hermosillo,1,0,0
2019,11,Noviembre,Volcadura,26,Sonora,30,Hermosillo,10,0,8
2019,12,Diciembre,Caída de pasajero,26,Sonora,30,Hermosillo,7,1,7
2019,12,Diciembre,Colisión con animal,26,Sonora,30,Hermosillo,5,0,0
2019,12,Diciembre,Colisión con ciclista,26,Sonora,30,Hermosillo,7,0,7
2019,12,Diciembre,Colisión con motocicleta,26,Sonora,30,Hermosillo,21,0,13
2019,12,Diciembre,Colisión con objeto fijo,26,Sonora,30,Hermosillo,25,0,0
2019,12,Diciembre,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,19,3,18
2019,12,Diciembre,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,150,0,39
2019,12,Diciembre,Salida del camino,26,Sonora,30,Hermosillo,3,0,2
2019,12,Diciembre,Volcadura,26,Sonora,30,Hermosillo,6,1,2
2020,1,Enero,Caída de pasajero,26,Sonora,30,Hermosillo,3,0,3
2020,1,Enero,Colisión con animal,26,Sonora,30,Hermosillo,2,0,0
2020,1,Enero,Colisión con ciclista,26,Sonora,30,Hermosillo,12,0,0
2020,1,Enero,Colisión con motocicleta,26,Sonora,30,Hermosillo,18,0,0
2020,1,Enero,Colisión con objeto fijo,26,Sonora,30,Hermosillo,25,0,0
2020,1,Enero,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,12,0,12
2020,1,Enero,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,113,0,0
2020,1,Enero,Salida del camino,26,Sonora,30,Hermosillo,6,0,0
2020,1,Enero,Volcadura,26,Sonora,30,Hermosillo,5,0,0
2020,2,Febrero,Caída de pasajero,26,Sonora,30,Hermosillo,3,0,3
2020,2,Febrero,Colisión con animal,26,Sonora,30,Hermosillo,1,0,0
2020,2,Febrero,Colisión con ciclista,26,Sonora,30,Hermosillo,10,0,7
2020,2,Febrero,Colisión con motocicleta,26,Sonora,30,Hermosillo,19,1,14
2020,2,Febrero,Colisión con objeto fijo,26,Sonora,30,Hermosillo,29,1,2
2020,2,Febrero,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,19,2,18
2020,2,Febrero,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,111,0,22
2020,2,Febrero,Salida del camino,26,Sonora,30,Hermosillo,5,0,5
2020,2,Febrero,Volcadura,26,Sonora,30,Hermosillo,4,0,1
2020,3,Marzo,Colisión con animal,26,Sonora,30,Hermosillo,1,0,0
2020,3,Marzo,Colisión con ciclista,26,Sonora,30,Hermosillo,6,1,4
2020,3,Marzo,Colisión con motocicleta,26,Sonora,30,Hermosillo,25,0,15
2020,3,Marzo,Colisión con objeto fijo,26,Sonora,30,Hermosillo,26,2,4
2020,3,Marzo,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,9,2,7
2020,3,Marzo,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,108,0,34
2020,3,Marzo,Salida del camino,26,Sonora,30,Hermosillo,5,0,4
2020,3,Marzo,Volcadura,26,Sonora,30,Hermosillo,6,1,3
2020,4,Abril,Caída de pasajero,26,Sonora,30,Hermosillo,1,0,1
2020,4,Abril,Colisión con animal,26,Sonora,30,Hermosillo,2,0,0
2020,4,Abril,Colisión con ciclista,26,Sonora,30,Hermosillo,6,0,2
2020,4,Abril,Colisión con motocicleta,26,Sonora,30,Hermosillo,11,0,6
2020,4,Abril,Colisión con objeto fijo,26,Sonora,30,Hermosillo,15,0,3
2020,4,Abril,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,8,2,6
2020,4,Abril,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,58,0,5
2020,4,Abril,Salida del camino,26,Sonora,30,Hermosillo,1,0,0
2020,4,Abril,Volcadura,26,Sonora,30,Hermosillo,3,0,1
2020,5,Mayo,Caída de pasajero,26,Sonora,30,Hermosillo,1,0,1
2020,5,Mayo,Colisión con animal,26,Sonora,30,Hermosillo,1,0,0
2020,5,Mayo,Colisión con ciclista,26,Sonora,30,Hermosillo,3,0,3
2020,5,Mayo,Colisión con motocicleta,26,Sonora,30,Hermosillo,20,0,14
2020,5,Mayo,Colisión con objeto fijo,26,Sonora,30,Hermosillo,21,0,2
2020,5,Mayo,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,5,1,4
2020,5,Mayo,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,68,0,14
2020,5,Mayo,Salida del camino,26,Sonora,30,Hermosillo,1,0,1
2020,5,Mayo,Volcadura,26,Sonora,30,Hermosillo,2,0,2
2020,6,Junio,Caída de pasajero,26,Sonora,30,Hermosillo,1,0,1
2020,6,Junio,Colisión con animal,26,Sonora,30,Hermosillo,3,0,0
2020,6,Junio,Colisión con ciclista,26,Sonora,30,Hermosillo,3,1,1
2020,6,Junio,Colisión con motocicleta,26,Sonora,30,Hermosillo,17,1,12
2020,6,Junio,Colisión con objeto fijo,26,Sonora,30,Hermosillo,29,2,10
2020,6,Junio,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,10,1,9
2020,6,Junio,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,78,0,15
2020,6,Junio,Salida del camino,26,Sonora,30,Hermosillo,2,0,2
2020,6,Junio,Volcadura,26,Sonora,30,Hermosillo,7,1,3
2020,7,Julio,Caída de pasajero,26,Sonora,30,Hermosillo,2,0,2
2020,7,Julio,Colisión con animal,26,Sonora,30,Hermosillo,3,1,0
2020,7,Julio,Colisión con ciclista,26,Sonora,30,Hermosillo,5,1,2
2020,7,Julio,Colisión con motocicleta,26,Sonora,30,Hermosillo,25,1,18
2020,7,Julio,Colisión con objeto fijo,26,Sonora,30,Hermosillo,28,1,9
2020,7,Julio,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,10,2,9
2020,7,Julio,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,99,0,18
2020,7,Julio,Salida del camino,26,Sonora,30,Hermosillo,2,0,0
2020,7,Julio,Volcadura,26,Sonora,30,Hermosillo,5,0,0
2020,8,Agosto,Caída de pasajero,26,Sonora,30,Hermosillo,5,0,5
2020,8,Agosto,Colisión con animal,26,Sonora,30,Hermosillo,1,0,0
2020,8,Agosto,Colisión con ciclista,26,Sonora,30,Hermosillo,5,1,2
2020,8,Agosto,Colisión con motocicleta,26,Sonora,30,Hermosillo,15,1,8
2020,8,Agosto,Colisión con objeto fijo,26,Sonora,30,Hermosillo,29,1,2
2020,8,Agosto,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,13,0,13
2020,8,Agosto,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,100,2,7
2020,8,Agosto,Volcadura,26,Sonora,30,Hermosillo,8,1,8
2020,9,Septiembre,Caída de pasajero,26,Sonora,30,Hermosillo,3,0,3
2020,9,Septiembre,Colisión con ciclista,26,Sonora,30,Hermosillo,11,0,8
2020,9,Septiembre,Colisión con motocicleta,26,Sonora,30,Hermosillo,19,1,10
2020,9,Septiembre,Colisión con objeto fijo,26,Sonora,30,Hermosillo,22,2,3
2020,9,Septiembre,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,10,2,8
2020,9,Septiembre,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,106,3,24
2020,9,Septiembre,Volcadura,26,Sonora,30,Hermosillo,11,0,11
2020,10,Octubre,Caída de pasajero,26,Sonora,30,Hermosillo,3,0,3
2020,10,Octubre,Colisión con animal,26,Sonora,30,Hermosillo,3,0,0
2020,10,Octubre,Colisión con ciclista,26,Sonora,30,Hermosillo,16,0,14
2020,10,Octubre,Colisión con motocicleta,26,Sonora,30,Hermosillo,24,0,14
2020,10,Octubre,Colisión con objeto fijo,26,Sonora,30,Hermosillo,19,0,4
2020,10,Octubre,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,12,1,11
2020,10,Octubre,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,117,0,17
2020,10,Octubre,Volcadura,26,Sonora,30,Hermosillo,13,0,8
2020,11,Noviembre,Caída de pasajero,26,Sonora,30,Hermosillo,4,1,3
2020,11,Noviembre,Colisión con animal,26,Sonora,30,Hermosillo,2,0,0
2020,11,Noviembre,Colisión con ciclista,26,Sonora,30,Hermosillo,10,1,7
2020,11,Noviembre,Colisión con motocicleta,26,Sonora,30,Hermosillo,22,0,15
2020,11,Noviembre,Colisión con objeto fijo,26,Sonora,30,Hermosillo,39,1,8
2020,11,Noviembre,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,16,2,14
2020,11,Noviembre,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,108,2,22
2020,11,Noviembre,Salida del camino,26,Sonora,30,Hermosillo,1,0,0
2020,11,Noviembre,Volcadura,26,Sonora,30,Hermosillo,9,1,5
2020,12,Diciembre,Caída de pasajero,26,Sonora,30,Hermosillo,4,0,4
2020,12,Diciembre,Colisión con animal,26,Sonora,30,Hermosillo,4,0,1
2020,12,Diciembre,Colisión con ciclista,26,Sonora,30,Hermosillo,6,0,3
2020,12,Diciembre,Colisión con motocicleta,26,Sonora,30,Hermosillo,28,3,11
2020,12,Diciembre,Colisión con objeto fijo,26,Sonora,30,Hermosillo,31,1,4
2020,12,Diciembre,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,17,2,15
2020,12,Diciembre,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,137,0,14
2020,12,Diciembre,Salida del camino,26,Sonora,30,Hermosillo,2,0,1
2020,12,Diciembre,Volcadura,26,Sonora,30,Hermosillo,9,0,3
2021,1,Enero,Caída de pasajero,26,Sonora,30,Hermosillo,3,0,3
2021,1,Enero,Colisión con animal,26,Sonora,30,Hermosillo,4,0,1
2021,1,Enero,Colisión con ciclista,26,Sonora,30,Hermosillo,6,0,7
2021,1,Enero,Colisión con motocicleta,26,Sonora,30,Hermosillo,21,2,14
2021,1,Enero,Colisión con objeto fijo,26,Sonora,30,Hermosillo,30,0,2
2021,1,Enero,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,11,0,11
2021,1,Enero,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,101,0,17
2021,1,Enero,Salida del camino,26,Sonora,30,Hermosillo,1,0,0
2021,1,Enero,Volcadura,26,Sonora,30,Hermosillo,6,0,4
2021,2,Febrero,Caída de pasajero,26,Sonora,30,Hermosillo,4,1,3
2021,2,Febrero,Colisión con ciclista,26,Sonora,30,Hermosillo,4,0,2
2021,2,Febrero,Colisión con motocicleta,26,Sonora,30,Hermosillo,21,0,14
2021,2,Febrero,Colisión con objeto fijo,26,Sonora,30,Hermosillo,31,1,12
2021,2,Febrero,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,11,2,9
2021,2,Febrero,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,92,0,19
2021,2,Febrero,Otro,26,Sonora,30,Hermosillo,1,0,0
2021,2,Febrero,Salida del camino,26,Sonora,30,Hermosillo,1,1,0
2021,2,Febrero,Volcadura,26,Sonora,30,Hermosillo,7,0,3
2021,3,Marzo,Caída de pasajero,26,Sonora,30,Hermosillo,6,0,11
2021,3,Marzo,Colisión con animal,26,Sonora,30,Hermosillo,3,0,1
2021,3,Marzo,Colisión con ciclista,26,Sonora,30,Hermosillo,5,0,4
2021,3,Marzo,Colisión con motocicleta,26,Sonora,30,Hermosillo,20,0,10
2021,3,Marzo,Colisión con objeto fijo,26,Sonora,30,Hermosillo,38,0,10
2021,3,Marzo,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,17,3,16
2021,3,Marzo,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,115,3,26
2021,3,Marzo,Salida del camino,26,Sonora,30,Hermosillo,1,0,0
2021,3,Marzo,Volcadura,26,Sonora,30,Hermosillo,8,0,8
2021,4,Abril,Caída de pasajero,26,Sonora,30,Hermosillo,6,0,6
2021,4,Abril,Colisión con animal,26,Sonora,30,Hermosillo,2,0,0
2021,4,Abril,Colisión con ciclista,26,Sonora,30,Hermosillo,4,0,4
2021,4,Abril,Colisión con motocicleta,26,Sonora,30,Hermosillo,28,0,14
2021,4,Abril,Colisión con objeto fijo,26,Sonora,30,Hermosillo,50,0,8
2021,4,Abril,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,22,0,23
2021,4,Abril,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,235,0,39
2021,4,Abril,Salida del camino,26,Sonora,30,Hermosillo,5,0,1
2021,4,Abril,Volcadura,26,Sonora,30,Hermosillo,3,0,3
2021,5,Mayo,Caída de pasajero,26,Sonora,30,Hermosillo,13,0,14
2021,5,Mayo,Colisión con ciclista,26,Sonora,30,Hermosillo,14,0,10
2021,5,Mayo,Colisión con motocicleta,26,Sonora,30,Hermosillo,75,0,25
2021,5,Mayo,Colisión con objeto fijo,26,Sonora,30,Hermosillo,81,1,6
2021,5,Mayo,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,23,3,22
2021,5,Mayo,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,706,0,57
2021,5,Mayo,Otro,26,Sonora,30,Hermosillo,1,0,0
2021,5,Mayo,Salida del camino,26,Sonora,30,Hermosillo,4,0,1
2021,5,Mayo,Volcadura,26,Sonora,30,Hermosillo,17,0,4
2021,6,Junio,Caída de pasajero,26,Sonora,30,Hermosillo,7,0,8
2021,6,Junio,Colisión con ciclista,26,Sonora,30,Hermosillo,17,0,7
2021,6,Junio,Colisión con motocicleta,26,Sonora,30,Hermosillo,63,0,24
2021,6,Junio,Colisión con objeto fijo,26,Sonora,30,Hermosillo,96,1,16
2021,6,Junio,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,24,0,28
2021,6,Junio,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,754,0,39
2021,6,Junio,Otro,26,Sonora,30,Hermosillo,1,0,0
2021,6,Junio,Salida del camino,26,Sonora,30,Hermosillo,8,0,2
2021,6,Junio,Volcadura,26,Sonora,30,Hermosillo,13,0,4
2021,7,Julio,Caída de pasajero,26,Sonora,30,Hermosillo,11,0,11
2021,7,Julio,Colisión con animal,26,Sonora,30,Hermosillo,1,0,0
2021,7,Julio,Colisión con ciclista,26,Sonora,30,Hermosillo,10,0,2
2021,7,Julio,Colisión con ferrocarril,26,Sonora,30,Hermosillo,2,0,1
2021,7,Julio,Colisión con motocicleta,26,Sonora,30,Hermosillo,71,0,27
2021,7,Julio,Colisión con objeto fijo,26,Sonora,30,Hermosillo,82,1,5
2021,7,Julio,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,17,1,19
2021,7,Julio,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,682,2,40
2021,7,Julio,Salida del camino,26,Sonora,30,Hermosillo,2,0,1
2021,7,Julio,Volcadura,26,Sonora,30,Hermosillo,15,0,6
2021,8,Agosto,Caída de pasajero,26,Sonora,30,Hermosillo,9,1,8
2021,8,Agosto,Colisión con animal,26,Sonora,30,Hermosillo,3,0,1
2021,8,Agosto,Colisión con ciclista,26,Sonora,30,Hermosillo,7,2,1
2021,8,Agosto,Colisión con motocicleta,26,Sonora,30,Hermosillo,80,0,19
2021,8,Agosto,Colisión con objeto fijo,26,Sonora,30,Hermosillo,72,0,12
2021,8,Agosto,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,26,0,27
2021,8,Agosto,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,716,0,30
2021,8,Agosto,Otro,26,Sonora,30,Hermosillo,3,0,0
2021,8,Agosto,Salida del camino,26,Sonora,30,Hermosillo,5,0,0
2021,8,Agosto,Volcadura,26,Sonora,30,Hermosillo,14,3,16
2021,9,Septiembre,Colisión con animal,26,Sonora,30,Hermosillo,1,0,0
2021,9,Septiembre,Colisión con ciclista,26,Sonora,30,Hermosillo,9,0,4
2021,9,Septiembre,Colisión con motocicleta,26,Sonora,30,Hermosillo,69,0,30
2021,9,Septiembre,Colisión con objeto fijo,26,Sonora,30,Hermosillo,85,0,6
2021,9,Septiembre,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,21,0,21
2021,9,Septiembre,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,745,1,51
2021,9,Septiembre,Otro,26,Sonora,30,Hermosillo,2,0,0
2021,9,Septiembre,Salida del camino,26,Sonora,30,Hermosillo,2,0,1
2021,9,Septiembre,Volcadura,26,Sonora,30,Hermosillo,19,4,29
2021,10,Octubre,Caída de pasajero,26,Sonora,30,Hermosillo,14,0,14
2021,10,Octubre,Colisión con animal,26,Sonora,30,Hermosillo,1,0,0
2021,10,Octubre,Colisión con ciclista,26,Sonora,30,Hermosillo,18,0,6
2021,10,Octubre,Colisión con ferrocarril,26,Sonora,30,Hermosillo,1,0,0
2021,10,Octubre,Colisión con motocicleta,26,Sonora,30,Hermosillo,90,0,33
2021,10,Octubre,Colisión con objeto fijo,26,Sonora,30,Hermosillo,98,0,9
2021,10,Octubre,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,19,0,19
2021,10,Octubre,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,766,0,35
2021,10,Octubre,Otro,26,Sonora,30,Hermosillo,1,0,1
2021,10,Octubre,Salida del camino,26,Sonora,30,Hermosillo,8,0,0
2021,10,Octubre,Volcadura,26,Sonora,30,Hermosillo,11,0,4
2021,11,Noviembre,Caída de pasajero,26,Sonora,30,Hermosillo,15,0,15
2021,11,Noviembre,Colisión con ciclista,26,Sonora,30,Hermosillo,16,4,6
2021,11,Noviembre,Colisión con ferrocarril,26,Sonora,30,Hermosillo,1,0,0
2021,11,Noviembre,Colisión con motocicleta,26,Sonora,30,Hermosillo,86,0,32
2021,11,Noviembre,Colisión con objeto fijo,26,Sonora,30,Hermosillo,68,0,15
2021,11,Noviembre,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,22,1,21
2021,11,Noviembre,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,694,1,56
2021,11,Noviembre,Salida del camino,26,Sonora,30,Hermosillo,2,0,0
2021,11,Noviembre,Volcadura,26,Sonora,30,Hermosillo,7,0,2
2021,12,Diciembre,Caída de pasajero,26,Sonora,30,Hermosillo,12,0,12
2021,12,Diciembre,Colisión con animal,26,Sonora,30,Hermosillo,6,0,2
2021,12,Diciembre,Colisión con ciclista,26,Sonora,30,Hermosillo,14,0,8
2021,12,Diciembre,Colisión con motocicleta,26,Sonora,30,Hermosillo,80,3,14
2021,12,Diciembre,Colisión con objeto fijo,26,Sonora,30,Hermosillo,100,0,7
2021,12,Diciembre,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,24,1,23
2021,12,Diciembre,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,876,0,35
2021,12,Diciembre,Otro,26,Sonora,30,Hermosillo,1,0,1
2021,12,Diciembre,Salida del camino,26,Sonora,30,Hermosillo,7,0,1
2021,12,Diciembre,Volcadura,26,Sonora,30,Hermosillo,14,0,0
